INSTNM,latitude,longitude,STABBR,ADM_RATE_ALL,SAT_AVG_ALL,UGDS,NPT4_PUB,NPT4_PRIV,C150_4,PCTFLOAN,PCTPELL,PPTUG_EF
University of the Sciences,39.9466,-75.2082,PA,0.5635,1165.0,1830.0,8792.0,25883.0,0.7181,0.7424,0.2632,0.0087
Community College of Philadelphia,39.9624,-75.1661,PA,0.7167,1048.0,18204.0,7467.0,18259.0,0.46545000000000003,0.4708,0.6066,0.7233
University of Pittsburgh-Bradford,41.9442,-78.673,PA,0.6088,1187.0,1456.0,16199.0,18259.0,0.5189,0.7833,0.4526,0.0687
University of Pittsburgh-Greensburg,40.2928,-79.5358,PA,0.6088,1187.0,1677.0,16996.0,18259.0,0.5329,0.7191,0.52,0.0674
University of Pittsburgh-Johnstown,40.2686,-78.8326,PA,0.6088,1187.0,2837.0,18539.0,18259.0,0.5501,0.7285,0.3056,0.0303
University of Pittsburgh-Pittsburgh Campus,40.4445,-79.9547,PA,0.6088,1187.0,18304.0,26861.0,18259.0,0.8044,0.5513,0.1706,0.0475
University of Pittsburgh-Titusville,41.6285,-79.6669,PA,0.6088,1187.0,363.0,15984.0,18259.0,0.46545000000000003,0.8557,0.5567,0.1901
Beaver Falls Beauty Academy,40.7542,-80.3203,PA,0.7167,1048.0,49.0,8792.0,18266.0,0.46545000000000003,0.7627,0.6271,0.0
Pittsburgh Institute of Aeronautics,40.3505,-79.927,PA,0.7167,1048.0,354.0,8792.0,21674.0,0.46545000000000003,0.537,0.3395,0.0
Pittsburgh Institute of Mortuary Science Inc,40.4593,-79.9306,PA,0.7615,1048.0,232.0,8792.0,15573.0,0.46545000000000003,0.7292,0.3667,0.4871
Pittsburgh Technical Institute,40.4228,-80.1919,PA,0.7167,1048.0,1841.0,8792.0,20583.0,0.46545000000000003,0.9235,0.6868,0.0
Pittsburgh Theological Seminary,40.4672,-79.9209,PA,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Prism Career Institute-Upper Darby,39.9619,-75.2578,PA,0.7167,1048.0,315.0,8792.0,38670.0,0.46545000000000003,0.6579,0.8316,0.1683
Point Park University,40.4385,-80.0015,PA,0.7393,997.0,3164.0,8792.0,20486.0,0.4978,0.7719,0.4194,0.1937
Joseph F McCloskey School of Nursing at Schuylkill Health,40.684,-76.189,PA,0.7167,1048.0,64.0,8792.0,18259.0,0.46545000000000003,0.8852,0.541,0.0
The Salon Professional Academy-Altoona,40.513,-78.3972,PA,0.7167,1048.0,29.0,8792.0,7287.0,0.46545000000000003,0.6379,0.5345,0.1034
Reading Area Community College,40.3343,-75.9347,PA,0.7167,1048.0,4028.0,10369.0,18259.0,0.46545000000000003,0.7255,0.6032,0.7649
Reading Hospital School of Health Sciences,40.3257,-75.9503,PA,0.281,957.0,367.0,8792.0,18249.0,0.46545000000000003,0.7239,0.3643,0.5395
Reconstructionist Rabbinical College,40.0861,-75.151,PA,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Reformed Presbyterian Theological Seminary,40.4479,-79.8973,PA,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
The Restaurant School at Walnut Hill College,39.9551,-75.2075,PA,0.7167,1048.0,427.0,8792.0,31790.0,0.5027,0.7606,0.5186,0.0
Kaplan Career Institute-Broomall,39.9619,-75.3555,PA,0.7167,1048.0,510.0,8792.0,19870.0,0.46545000000000003,0.2072,0.2646,0.0
Robert Morris University,40.5211,-80.2118,PA,0.8051,1041.0,4459.0,8792.0,21819.0,0.5587,0.7034,0.3466,0.1175
Rosedale Technical Institute,40.4521,-80.1039,PA,0.7167,1048.0,684.0,8792.0,22485.0,0.46545000000000003,0.7409,0.7332,0.0
Rosemont College,40.0348,-75.3299,PA,0.5838,927.0,511.0,8792.0,22571.0,0.4559,0.8416,0.5382,0.1996
Saint Francis University,40.5028,-78.6385,PA,0.7606,1026.0,1665.0,8792.0,22593.0,0.7146,0.6303,0.224,0.0745
Saint Joseph's University,39.9944,-75.2383,PA,0.7873,1110.0,5265.0,8792.0,32823.0,0.7851,0.5054,0.1357,0.1481
Saint Vincent College,40.2925,-79.4037,PA,0.6875,1035.0,1532.0,8792.0,20325.0,0.6998,0.7069,0.2912,0.0111
Saint Vincent Seminary,40.2927,-79.4038,PA,0.6875,1035.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Schuylkill Technology Center,40.7757,-76.2294,PA,0.7167,1048.0,86.0,11167.0,18259.0,0.46545000000000003,0.6291,0.4238,0.0233
University of Scranton,41.4072,-75.658,PA,0.7503,1121.0,3834.0,8792.0,32228.0,0.8176,0.6741,0.2014,0.0276
Seton Hill University,40.3086,-79.5562,PA,0.652,1032.0,1550.0,8792.0,21582.0,0.6113,0.7153,0.3169,0.1103
University of Pittsburgh Medical Center-Shadyside School of Nursing,40.4544,-79.9408,PA,0.8387,930.0,346.0,8792.0,26757.0,0.46545000000000003,0.7097,0.3548,0.2225
Sharon Regional Health System School of Nursing,41.232,-80.496,PA,0.7167,1048.0,35.0,8792.0,18259.0,0.46545000000000003,0.66,0.46,0.0
Laurel Technical Institute,41.2379,-80.4807,PA,0.7418,1048.0,285.0,8792.0,7232.0,0.46545000000000003,0.8566,0.8497,0.0772
Shippensburg University of Pennsylvania,40.0574,-77.5229,PA,0.8341,980.0,6493.0,17420.0,18259.0,0.5483,0.7063,0.3021,0.0453
Slippery Rock University of Pennsylvania,41.0608,-80.0518,PA,0.6698,1002.0,7544.0,17647.0,18259.0,0.6262,0.7326,0.322,0.0665
Saint Charles Borromeo Seminary-Overbrook,39.9913,-75.2557,PA,0.8571,1048.0,53.0,8792.0,32965.0,0.4286,0.3061,0.1224,0.0
South Hills Beauty Academy Inc,40.3895,-80.0418,PA,0.7167,1048.0,92.0,8792.0,17476.0,0.46545000000000003,0.7716,0.0863,0.663
South Hills School of Business & Technology,40.775,-77.8555,PA,0.9634,1048.0,662.0,8792.0,19017.0,0.46545000000000003,0.8723,0.6546,0.0861
St Lukes Hospital School of Nursing,40.6082,-75.3924,PA,0.7167,1048.0,139.0,8792.0,18259.0,0.46545000000000003,0.8265,0.3776,0.0
Stroudsburg School of Cosmetology,40.9862,-75.1971,PA,0.7167,1048.0,44.0,8792.0,14219.0,0.46545000000000003,0.5,0.4079,0.2045
Susquehanna University,40.7977,-76.8752,PA,0.7233,1129.0,2138.0,8792.0,24954.0,0.747,0.6926,0.2248,0.0075
Swarthmore College,39.9041,-75.3561,PA,0.1432,1442.0,1524.0,8792.0,24166.0,0.9342,0.2616,0.1411,0.0
Thaddeus Stevens College of Technology,40.0367,-76.2891,PA,0.3818,1048.0,883.0,6530.0,18259.0,0.46545000000000003,0.3793,0.5793,0.0091
Talmudical Yeshiva of Philadelphia,39.9895,-75.248,PA,0.7273,1048.0,124.0,8792.0,10018.0,0.4571,0.0,0.2667,0.0
Temple University,39.9809,-75.1583,PA,0.6387,1121.0,27511.0,20845.0,18259.0,0.6632,0.6583,0.3352,0.1058
Thiel College,41.4131,-80.3821,PA,0.655,967.0,1045.0,8792.0,22402.0,0.3444,0.847,0.458,0.0144
Thomas Jefferson University,39.9491,-75.1581,PA,0.7167,1048.0,664.0,8792.0,18259.0,0.46545000000000003,0.6208,0.2306,0.1024
Fortis Institute-Erie,42.0604,-80.2043,PA,0.7167,1048.0,851.0,8792.0,20149.0,0.46545000000000003,0.7514,0.8294,0.4536
Triangle Tech Inc-Erie,42.1119,-80.095,PA,0.7167,1048.0,74.0,8792.0,19853.0,0.46545000000000003,0.9412,0.7294,0.0
Triangle Tech Inc-Pittsburgh,40.462,-80.0127,PA,0.7167,1048.0,251.0,8792.0,19258.0,0.46545000000000003,0.834,0.7887,0.0
Triangle Tech Inc-Greensburg,40.3031,-79.5401,PA,0.7167,1048.0,171.0,8792.0,15769.0,0.46545000000000003,0.7576,0.4727,0.0
Triangle Tech Inc-Dubois,41.1465,-78.7943,PA,0.7167,1048.0,184.0,8792.0,17715.0,0.46545000000000003,0.8081,0.6628,0.0
Trinity Episcopal School for Ministry,40.5937,-80.2293,PA,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Ursinus College,40.1941,-75.4557,PA,0.6633,1182.0,1578.0,8792.0,28575.0,0.7906,0.6988,0.2155,0.0025
Valley Forge Christian College,40.1183,-75.5486,PA,0.6585,977.0,767.0,8792.0,21929.0,0.4176,0.7085,0.4295,0.1252
Valley Forge Military College,40.0537,-75.3821,PA,0.7484,913.0,268.0,8792.0,33558.0,0.46545000000000003,0.7944,0.4194,0.0
Venus Beauty Academy,39.909,-75.272,PA,0.7167,1048.0,112.0,8792.0,17060.0,0.46545000000000003,0.5078,0.2902,0.0
Villanova University,40.0394,-75.3455,PA,0.489,1316.0,6856.0,8792.0,33371.0,0.9008,0.4356,0.1156,0.0462
Washington Hospital School of Nursing,40.1836,-80.2471,PA,0.25,1048.0,76.0,8792.0,19169.0,0.46545000000000003,0.8392,0.4615,0.0
Washington Hospital School of Radiography,40.1834,-80.2464,PA,0.25,1048.0,25.0,8792.0,18259.0,0.46545000000000003,0.6667,0.3333,0.0
Washington & Jefferson College,40.1719,-80.2404,PA,0.3973,1048.0,1300.0,8792.0,26491.0,0.7709,0.7481,0.2393,0.0046
Waynesburg University,39.8994,-80.1873,PA,0.7523,1015.0,1559.0,8792.0,16783.0,0.5398,0.8301,0.3399,0.052
Welder Training and Testing Institute,40.6265,-75.4473,PA,0.7167,1048.0,88.0,8792.0,12551.0,0.46545000000000003,0.4878,0.4207,0.2045
West Chester University of Pennsylvania,39.9491,-75.5946,PA,0.5156,1105.0,13456.0,22254.0,18259.0,0.6864,0.6315,0.2406,0.0761
Western Pennsylvania Hospital School of Nursing,40.4623,-79.9455,PA,0.1296,1048.0,95.0,8792.0,14536.0,0.46545000000000003,0.6479,0.3803,0.0
Sanford-Brown Institute-Pittsburgh,40.4428,-79.9962,PA,0.7167,1048.0,438.0,8792.0,14649.0,0.46545000000000003,0.8866,0.8265,0.4452
Westminster College,41.1185,-80.3314,PA,0.7336,1040.0,1313.0,8792.0,21586.0,0.7653,0.7551,0.3058,0.0449
Westminster Theological Seminary,40.0986,-75.1764,PA,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Westmoreland County Community College,40.2343,-79.5649,PA,0.7167,1048.0,5471.0,3661.0,18259.0,0.46545000000000003,0.34,0.4219,0.4743
Widener University-Main Campus,39.8616,-75.3567,PA,0.6726,1025.0,3188.0,8792.0,27387.0,0.5601,0.7225,0.2699,0.1076
Wilkes University,41.2432,-75.8883,PA,0.7598,1060.0,2281.0,8792.0,24660.0,0.579,0.7381,0.3102,0.0452
Wilson College,39.9475,-77.6581,PA,0.5267,993.0,468.0,8792.0,25720.0,0.5732,0.7069,0.3768,0.3226
Yeshivath Beth Moshe,41.3946,-75.6566,PA,0.7167,1048.0,52.0,8792.0,5861.0,0.7647,0.4151,0.3396,0.0
York College Pennsylvania,39.9467,-76.7273,PA,0.7351,1045.0,4847.0,8792.0,21226.0,0.5777,0.6847,0.2422,0.0813
YTI Career Institute-York,39.9924,-76.6603,PA,0.7167,1048.0,2027.0,8792.0,8031.0,0.46545000000000003,0.8123,0.6771,0.0
Yorktowne Business Institute,39.9781,-76.7344,PA,0.7167,1048.0,122.0,8792.0,17844.0,0.46545000000000003,0.8071,0.7411,0.0574
Empire Beauty School-Providence,41.8217,-71.4223,RI,0.7167,1048.0,135.0,8792.0,14058.0,0.46545000000000003,0.7103,0.7937,0.2593
Brown University,41.8276,-71.4045,RI,0.0918,1425.0,6182.0,8792.0,25005.0,0.9452,0.2317,0.1444,0.0057
Bryant University,41.9201,-71.5391,RI,0.7655,1137.0,3263.0,8792.0,32984.0,0.8198,0.6148,0.1676,0.0193
Johnson & Wales University-Providence,41.8206,-71.4133,RI,0.7079,1048.0,9067.0,8792.0,25802.0,0.5783,0.7804,0.3349,0.0679
Sanford-Brown Institute-Cranston,41.8001,-71.4432,RI,0.7167,1048.0,125.0,8792.0,18259.0,0.46545000000000003,0.2266,0.2083,0.0
New England Institute of Technology,41.7151,-71.4452,RI,0.7167,1048.0,2860.0,8792.0,26894.0,0.511,0.7645,0.4836,0.1622
New England Tractor Trailer Training School of Rhode Island,41.8803,-71.4059,RI,0.7167,1048.0,157.0,8792.0,10543.0,0.46545000000000003,0.5528,0.562,0.0
Newport School of Hairdressing-Main Campus,41.8773,-71.3848,RI,0.7167,1048.0,36.0,8792.0,18259.0,0.46545000000000003,0.6119,0.7015,1.0
Providence College,41.8441,-71.4379,RI,0.5979,1158.0,3969.0,8792.0,34841.0,0.8504,0.5326,0.1341,0.0448
Rhode Island College,41.8427,-71.4669,RI,0.6915,930.0,7253.0,9938.0,18259.0,0.4292,0.5734,0.3896,0.2369
Community College of Rhode Island,41.7128,-71.4815,RI,0.7167,1048.0,16856.0,6552.0,18259.0,0.46545000000000003,0.2801,0.5571,0.6815
University of Rhode Island,41.4816,-71.5311,RI,0.7871,1076.0,13008.0,18179.0,18259.0,0.6344,0.7029,0.2674,0.0984
Rhode Island School of Design,41.8259,-71.4077,RI,0.2731,1239.0,2005.0,8792.0,40306.0,0.8732,0.3907,0.1537,0.0
Roger Williams University,41.6473,-71.2618,RI,0.8098,1048.0,4403.0,8792.0,33838.0,0.6255,0.5586,0.136,0.1211
Salve Regina University,41.4714,-71.3011,RI,0.6706,1109.0,1989.0,8792.0,30670.0,0.6403,0.7204,0.2333,0.0568
St Joseph School of Nursing,41.8561,-71.4594,RI,0.7167,1048.0,122.0,8792.0,19807.0,0.46545000000000003,0.8696,0.5217,0.0
Empire Beauty School-Warwick,41.7037,-71.4933,RI,0.7167,1048.0,88.0,8792.0,15094.0,0.46545000000000003,0.7256,0.5549,0.2955
Northpoint Bible College,42.7654,-71.0793,MA,0.7167,1048.0,358.0,8792.0,19599.0,0.5106,0.5747,0.4897,0.1201
Aiken Technical College,33.5336,-81.8424,SC,0.7167,1048.0,2490.0,5371.0,18259.0,0.46545000000000003,0.2204,0.5651,0.6173
Allen University,34.0103,-81.02,SC,0.7167,1048.0,651.0,8792.0,14047.0,0.2286,0.8869,0.8914,0.0246
Anderson University,34.5155,-82.6402,SC,0.6502,1079.0,2381.0,8792.0,18344.0,0.4138,0.6056,0.3422,0.105
Charleston Southern University,32.982,-80.0693,SC,0.6887,973.0,2904.0,8792.0,17197.0,0.3615,0.7398,0.4667,0.1043
Technical College of the Lowcountry,32.4202,-80.6895,SC,0.7167,1048.0,2262.0,3804.0,18259.0,0.46545000000000003,0.1343,0.5896,0.687
Benedict College,34.0113,-81.0214,SC,0.7167,1048.0,2512.0,8792.0,18108.0,0.2997,0.9232,0.8279,0.0167
Bob Jones University,34.874,-82.3633,SC,0.8241,1070.0,2755.0,8792.0,16814.0,0.6127,0.3931,0.413,0.0232
Southern Wesleyan University,34.7281,-82.7616,SC,0.937,916.0,1314.0,8792.0,17796.0,0.4426,0.6908,0.4863,0.0076
Charleston Cosmetology Institute,32.9173,-80.1122,SC,0.7167,1048.0,106.0,8792.0,12337.0,0.46545000000000003,0.4607,0.4045,0.1792
College of Charleston,32.7831,-79.9373,SC,0.7031,1165.0,10150.0,15915.0,18259.0,0.6448,0.4288,0.2257,0.0521
Charzanne Beauty College,34.212,-82.1361,SC,0.7167,1048.0,59.0,8792.0,12568.0,0.46545000000000003,0.102,0.4592,0.2881
Northeastern Technical College,34.6982,-79.9392,SC,0.7167,1048.0,1022.0,7563.0,18259.0,0.46545000000000003,0.0,0.6834,0.409
Citadel Military College of South Carolina,32.797,-79.9614,SC,0.8041,1080.0,2660.0,17146.0,18259.0,0.6885,0.5215,0.2355,0.0538
Claflin University,33.4974,-80.8544,SC,0.526,873.0,1803.0,8792.0,16578.0,0.437,0.8994,0.8041,0.0211
Clemson University,34.6773,-82.8345,SC,0.5787,1259.0,16801.0,12377.0,18259.0,0.8253,0.4174,0.1782,0.0481
Clinton College,34.9137,-81.0435,SC,0.7167,1048.0,185.0,8792.0,4758.0,0.5893,0.9137,0.9784,0.0162
Coker College,34.3771,-80.0677,SC,0.5326,956.0,1131.0,8792.0,16175.0,0.4322,0.7853,0.5515,0.1096
Columbia International University,34.0812,-81.0695,SC,0.6258,1055.0,574.0,8792.0,15405.0,0.6522,0.8076,0.4828,0.1098
Columbia College,34.0629,-81.0014,SC,0.6499,1027.0,995.0,8792.0,16360.0,0.4244,0.7994,0.5924,0.2754
Converse College,34.9562,-81.9188,SC,0.5201,1072.0,744.0,8792.0,18764.0,0.6194,0.7771,0.4545,0.1008
Denmark Technical College,33.3134,-81.1236,SC,0.7167,1048.0,1804.0,6634.0,18259.0,0.46545000000000003,0.6718,0.798,0.2206
Erskine College,34.3307,-82.3908,SC,0.6973,1010.0,574.0,8792.0,18387.0,0.5644,0.6173,0.3565,0.0157
Florence-Darlington Technical College,34.2439,-79.8147,SC,0.7167,1048.0,5913.0,5894.0,18259.0,0.46545000000000003,0.4084,0.6548,0.5194
Forrest College,34.499,-82.6407,SC,0.7167,1048.0,135.0,8792.0,17794.0,0.46545000000000003,0.9265,0.9412,0.2815
Francis Marion University,34.1923,-79.6555,SC,0.5667,938.0,3380.0,12104.0,18259.0,0.4059,0.7148,0.5603,0.0411
Furman University,34.9208,-82.4415,SC,0.6397,1237.0,2777.0,8792.0,25347.0,0.8426,0.3381,0.146,0.0382
Greenville Technical College,34.8407,-82.3651,SC,0.7167,1048.0,12087.0,8310.0,18259.0,0.46545000000000003,0.5626,0.5077,0.553
Horry-Georgetown Technical College,33.7961,-79.0036,SC,0.7167,1048.0,7002.0,7543.0,18259.0,0.46545000000000003,0.5679,0.5944,0.5867
Kenneth Shuler School of Cosmetology-North Augusta,33.4916,-81.9543,SC,0.7167,1048.0,85.0,8792.0,12604.0,0.46545000000000003,0.6148,0.6,0.3059
Kenneth Shuler School of Cosmetology and Nails-Columbia,34.0453,-81.133,SC,0.7167,1048.0,83.0,8792.0,15871.0,0.46545000000000003,0.5098,0.5425,0.4337
Lander University,34.2011,-82.1664,SC,0.4216,945.0,2750.0,13834.0,18259.0,0.515,0.6743,0.4914,0.0604
Limestone College,35.0529,-81.648,SC,0.5322,1010.0,3150.0,8792.0,21619.0,0.3644,0.6825,0.5202,0.2435
Lenoir-Rhyne University-Lutheran Theological Southern Seminary,34.042,-81.039,SC,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Medical University of South Carolina,32.786,-79.9469,SC,0.7167,1048.0,205.0,8792.0,18259.0,0.46545000000000003,0.8824,0.1324,0.0098
Midlands Technical College,33.9493,-81.1158,SC,0.7167,1048.0,11214.0,6097.0,18259.0,0.46545000000000003,0.4345,0.5308,0.5346
Morris College,33.9387,-80.3463,SC,0.7167,1048.0,822.0,8792.0,13214.0,0.2644,0.9291,0.8867,0.0061
Newberry College,34.2862,-81.602,SC,0.5908,938.0,1032.0,8792.0,18405.0,0.4458,0.7514,0.4655,0.0242
North Greenville University,35.0698,-82.3703,SC,0.5791,1137.0,2068.0,8792.0,15138.0,0.5464,0.4719,0.3817,0.0363
Orangeburg Calhoun Technical College,33.5449,-80.8293,SC,0.7167,1048.0,2399.0,6993.0,18259.0,0.46545000000000003,0.2909,0.6089,0.4848
Piedmont Technical College,34.2074,-82.1208,SC,0.7167,1048.0,5399.0,7473.0,18259.0,0.46545000000000003,0.4019,0.6401,0.5405
Presbyterian College,34.4657,-81.8744,SC,0.66,1121.0,1069.0,8792.0,17681.0,0.6759,0.5209,0.2254,0.0075
University of South Carolina-Aiken,33.5729,-81.7679,SC,0.5122,973.0,2956.0,11363.0,18259.0,0.4212,0.5839,0.4158,0.1861
University of South Carolina-Beaufort,32.3033,-80.9736,SC,0.7304,932.0,1716.0,13874.0,18259.0,0.2689,0.6089,0.3955,0.1981
University of South Carolina-Columbia,34.0062,-81.0377,SC,0.6132,1178.0,23987.0,16523.0,18259.0,0.7268,0.4922,0.2394,0.0658
University of South Carolina-Lancaster,34.7365,-80.7873,SC,0.6132,1178.0,1053.0,9838.0,18259.0,0.46545000000000003,0.3117,0.3182,0.2574
University of South Carolina-Salkehatchie,33.0114,-81.2988,SC,0.7313,789.0,773.0,13392.0,18259.0,0.46545000000000003,0.5541,0.5328,0.2277
University of South Carolina-Sumter,33.9335,-80.3742,SC,0.5456,927.0,672.0,9140.0,18259.0,0.46545000000000003,0.3842,0.3942,0.2173
University of South Carolina-Union,34.7163,-81.6192,SC,0.7692,826.0,285.0,9865.0,18259.0,0.46545000000000003,0.463,0.4989,0.2351
Coastal Carolina University,33.7977,-79.013,SC,0.7404,993.0,8570.0,14511.0,18259.0,0.4584,0.6858,0.377,0.066
South Carolina State University,33.4974,-80.8512,SC,0.5079,851.0,2876.0,17724.0,18259.0,0.3568,0.8187,0.7041,0.0577
University of South Carolina-Upstate,34.9964,-81.9706,SC,0.6422,982.0,4952.0,13392.0,18259.0,0.405,0.6512,0.4555,0.1585
Sherman College of Straight Chiropractic,35.0141,-81.986,SC,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Spartanburg Methodist College,34.9546,-81.9709,SC,0.8812,859.0,813.0,8792.0,10916.0,0.46545000000000003,0.6979,0.5154,0.0185
Spartanburg Community College,34.9746,-81.9898,SC,0.7167,1048.0,5034.0,4542.0,18259.0,0.46545000000000003,0.1675,0.5583,0.4495
Central Carolina Technical College,33.9328,-80.3674,SC,0.7167,1048.0,4014.0,8275.0,18259.0,0.46545000000000003,0.3747,0.6817,0.6672
Sumter Beauty College,33.9446,-80.3519,SC,0.7167,1048.0,28.0,8792.0,7310.0,0.46545000000000003,0.0,0.814,0.0
Tri-County Technical College,34.6419,-82.792,SC,0.7167,1048.0,5830.0,9411.0,18259.0,0.46545000000000003,0.2119,0.4284,0.3744
Trident Technical College,32.9259,-80.0304,SC,0.7167,1048.0,15747.0,6433.0,18259.0,0.46545000000000003,0.4695,0.5337,0.5283
Voorhees College,33.3075,-81.1301,SC,0.5051,1048.0,536.0,8792.0,15349.0,0.3303,0.8841,0.873,0.0373
Williamsburg Technical College,33.6571,-79.818,SC,0.7167,1048.0,713.0,9771.0,18259.0,0.46545000000000003,0.0,0.6646,0.5975
Winthrop University,34.9385,-81.0287,SC,0.7225,1030.0,4704.0,15311.0,18259.0,0.5587,0.6564,0.4045,0.0587
Wofford College,34.9579,-81.9346,SC,0.688,1186.0,1610.0,8792.0,25459.0,0.8156,0.412,0.1902,0.0075
York Technical College,34.9345,-80.9942,SC,0.7167,1048.0,4821.0,6749.0,18259.0,0.46545000000000003,0.2122,0.6119,0.4872
Augustana College,43.5259,-96.7385,SD,0.6809,1105.0,1615.0,8792.0,18621.0,0.6643,0.6587,0.2281,0.0409
Black Hills Beauty College,44.0798,-103.2278,SD,0.7167,1048.0,112.0,8792.0,8363.0,0.46545000000000003,0.4231,0.4038,0.0
Black Hills State University,44.4955,-103.87,SD,0.8924,993.0,3156.0,13407.0,18259.0,0.3347,0.5873,0.3475,0.244
Kilian Community College,43.549,-96.7267,SD,0.7167,1048.0,213.0,8792.0,23595.0,0.46545000000000003,0.8364,0.7175,0.8404
Dakota State University,44.0127,-97.1096,SD,0.8297,1010.0,1743.0,14431.0,18259.0,0.4733,0.4321,0.2364,0.3242
Dakota Wesleyan University,43.696,-98.0306,SD,0.7023,1058.0,754.0,8792.0,16484.0,0.4221,0.8391,0.4182,0.0743
Headlines Academy Inc,44.0824,-103.2216,SD,0.7167,1048.0,81.0,8792.0,10550.0,0.46545000000000003,0.5479,0.4932,0.0
Lake Area Technical Institute,44.9027,-97.0949,SD,0.7167,1048.0,1533.0,12436.0,18259.0,0.46545000000000003,0.8225,0.4453,0.1096
Avera McKennan Hospital School of Radiologic Technology,43.5346,-96.7114,SD,0.7167,1048.0,20.0,8792.0,18259.0,0.46545000000000003,0.9,0.05,0.0
Mitchell Technical Institute,43.6878,-97.9975,SD,0.7167,1048.0,1136.0,11327.0,18259.0,0.46545000000000003,0.6507,0.4053,0.1919
Mount Marty College,42.8745,-97.4099,SD,0.7239,1050.0,676.0,8792.0,31175.0,0.5185,0.5203,0.3118,0.2308
National American University-Rapid City,44.0779,-103.2227,SD,0.7167,1048.0,1913.0,8792.0,18343.0,0.1746,0.7789,0.6962,0.8981
National American University-Sioux Falls,43.4884,-96.7173,SD,0.7167,1048.0,658.0,8792.0,18550.0,0.2286,0.8895,0.7224,0.8815
Sioux Falls Seminary,43.5324,-96.7421,SD,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Northern State University,45.4526,-98.4837,SD,0.9334,1030.0,1758.0,14387.0,18259.0,0.4853,0.4196,0.2255,0.1917
Oglala Lakota College,43.3668,-102.2403,SD,0.7167,1048.0,1450.0,3662.0,18259.0,0.1311,0.0,0.5119,0.3952
Presentation College,45.4828,-98.4908,SD,0.6608,934.0,728.0,8792.0,20593.0,0.3415,0.807,0.4933,0.2637
Avera Sacred Heart Hospital,42.8724,-97.4079,SD,0.7167,1048.0,18.0,8792.0,18259.0,0.46545000000000003,0.0,0.0,0.0
South Dakota School of Mines and Technology,44.0754,-103.2058,SD,0.8608,1183.0,2194.0,16443.0,18259.0,0.4566,0.5507,0.2523,0.1162
South Dakota State University,44.3194,-96.7834,SD,0.919,1050.0,10048.0,15538.0,18259.0,0.5566,0.6074,0.2716,0.142
Sinte Gleska University,43.2989,-100.6225,SD,0.7167,1048.0,550.0,8792.0,15089.0,0.2381,0.0,0.5522,0.5418
University of Sioux Falls,43.5316,-96.7382,SD,0.969,1064.0,1075.0,8792.0,19372.0,0.4747,0.7345,0.2839,0.1386
Sanford Medical Center,43.5364,-96.7431,SD,0.7167,1048.0,24.0,8792.0,18259.0,0.46545000000000003,0.1923,0.0385,0.0
Sisseton Wahpeton College,45.5627,-97.0608,SD,0.7167,1048.0,189.0,7303.0,18259.0,0.46545000000000003,0.0,0.6457,0.2011
Southeast Technical Institute,43.5704,-96.7802,SD,0.7167,1048.0,2405.0,12271.0,18259.0,0.46545000000000003,0.7601,0.4641,0.3002
